,Unnamed: 0,attack,client,dst_ip,severity,src_ip
2026,2384,Scanner Enforcement Violation,1,200.75.192.250,High,68.4.15.23
2027,2257,Scanner Enforcement Violation,1,200.75.192.250,High,200.147.34.60
2028,294,,2,10.196.144.51,Informational,191.64.189.112
2029,3194,Streaming Engine: TCP anomaly detected,3,192.168.98.222,Informational,192.168.98.254
2030,2955,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.76
2031,210,Streaming Engine: Potential network configuration problem detected,2,78.21.81.200,Informational,10.197.206.53
2032,1775,Windows SMB Protection Violation,2,10.196.208.6,Critical,10.200.205.230
2033,1647,Windows SMB Protection Violation,2,10.196.222.11,Critical,10.200.205.231
2034,1941,,5,58.22.78.109,Informational,10.0.11.106
2035,28,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.52
2036,1737,Windows SMB Protection Violation,2,10.196.224.27,Critical,10.200.205.231
2037,2610,SSL Enforcement Violation,1,200.75.192.250,Low,214.93.152.20
2038,948,Streaming Engine: Potential network configuration problem detected,2,56.16.201.17,Informational,192.168.176.179
2039,284,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.87
2040,2779,Scanner Enforcement Violation,1,200.75.192.254,High,87.7.10.253
2041,803,,2,192.168.198.81,Informational,218.58.244.70
2042,546,,2,10.196.80.1,Informational,219.19.162.31
2043,26,Windows SMB Protection Violation,2,10.197.90.178,Critical,10.200.205.231
2044,2571,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.15
2045,1896,Windows SMB Protection Violation,2,10.197.206.144,Critical,10.200.205.230
2046,3025,SSL Enforcement Violation,1,200.75.192.252,Low,214.93.152.20
2047,1533,Windows SMB Protection Violation,2,10.197.204.13,Critical,10.200.205.230
2048,2716,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.14
2049,1608,Windows SMB Protection Violation,2,10.196.224.32,Critical,10.200.205.230
2050,1820,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.44
2051,1056,,2,10.196.86.53,Informational,43.252.172.42
2052,233,Windows SMB Protection Violation,2,10.196.224.81,Critical,10.200.205.231
2053,2523,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.88.55
2054,105,Windows SMB Protection Violation,2,10.200.44.60,Critical,10.200.205.230
2055,157,Windows SMB Protection Violation,2,10.197.208.100,Critical,10.200.205.231
2056,1253,,2,192.168.252.152,Informational,78.251.249.9
2057,367,,2,10.196.88.55,Informational,10.26.245.102
2058,2415,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.39
2059,2061,,5,165.127.42.108,Informational,10.0.11.80
2060,1840,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.206.100
2061,825,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.1
2062,141,Windows SMB Protection Violation,2,10.196.74.24,Critical,10.200.205.231
2063,1581,Windows SMB Protection Violation,2,10.196.222.120,Critical,10.200.205.230
2064,636,,2,10.196.78.116,Informational,191.33.223.209
2065,632,,2,10.196.224.115,Informational,29.43.240.146
2066,2271,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.91.59
2067,923,DNS Enforcement Violation,2,10.200.105.201,Critical,10.200.46.20
2068,2514,Scanner Enforcement Violation,1,200.75.192.250,High,218.129.20.175
2069,1173,,2,10.200.44.156,Informational,10.129.47.143
2070,2768,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.49
2071,1075,,2,10.197.208.87,Informational,78.251.249.13
2072,2713,Scanner Enforcement Violation,1,200.75.192.250,High,153.135.64.143
2073,1267,,2,10.200.44.61,Informational,110.106.27.13
2074,838,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.206.105
2075,3169,Web Server Enforcement Violation,1,200.75.192.250,Critical,154.70.103.15
2076,2808,Scanner Enforcement Violation,1,200.75.192.252,High,68.210.103.175
2077,3119,Application Servers Protection Violation,1,200.75.192.252,High,190.105.139.119
2078,1927,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.142.59
2079,1019,Streaming Engine: Potential network configuration problem detected,2,222.58.198.238,Informational,192.168.154.57
2080,938,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.142.130
2081,3001,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.15
2082,1252,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.80.171
2083,2436,NTP Enforcement Violation,1,200.75.192.252,High,190.105.139.94
2084,61,Windows SMB Protection Violation,2,10.196.144.12,Critical,10.200.205.230
2085,1791,Windows SMB Protection Violation,2,10.197.90.225,Critical,10.200.205.231
2086,1964,,5,157.101.250.49,Informational,10.0.11.122
2087,1547,Windows SMB Protection Violation,2,10.196.94.58,Critical,10.200.205.231
2088,2174,Scanner Enforcement Violation,1,200.75.192.250,High,159.122.2.231
2089,15,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.94.32
2090,3103,Scanner Enforcement Violation,1,200.75.192.250,High,153.135.64.123
2091,1900,Windows SMB Protection Violation,2,10.197.208.130,Critical,10.200.205.231
2092,1232,,2,192.168.146.107,Informational,219.19.162.41
2093,2053,,5,56.116.194.21,Informational,10.0.11.120
2094,343,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.106
2095,2862,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.15
2096,992,,2,10.196.144.33,Informational,43.252.172.80
2097,1031,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.52
2098,1485,Windows SMB Protection Violation,2,10.196.86.75,Critical,10.200.205.230
2099,2670,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.155
2100,3042,NTP Enforcement Violation,1,200.75.192.250,High,191.184.54.2
2101,2478,Scanner Enforcement Violation,1,200.75.192.254,High,223.145.239.42
2102,1400,Windows SMB Protection Violation,2,10.197.206.132,Critical,10.200.205.230
2103,225,Windows SMB Protection Violation,2,10.196.224.37,Critical,10.200.205.231
2104,2764,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.189
2105,883,,2,10.196.88.54,Informational,10.129.235.250
2106,913,,2,10.197.78.14,Informational,58.17.182.129
2107,2644,Scanner Enforcement Violation,1,200.75.192.250,High,57.75.130.176
2108,759,,2,10.196.90.7,Informational,10.177.66.141
2109,1307,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.144.55
2110,2390,Scanner Enforcement Violation,1,200.75.192.252,High,115.110.38.6
2111,1151,,2,10.200.44.156,Informational,10.129.47.94
2112,1282,,2,10.196.142.172,Informational,19.94.119.244
2113,2916,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.41
2114,937,,2,192.168.196.234,Informational,191.33.223.216
2115,300,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.94.68
2116,3018,SSL Enforcement Violation,1,58.221.74.15,Low,200.75.192.252
2117,193,Windows SMB Protection Violation,2,10.200.44.44,Critical,10.200.205.231
2118,691,,2,10.200.43.26,Informational,110.20.3.47
2119,2888,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.91.44
2120,228,Windows SMB Protection Violation,2,10.196.14.11,Critical,10.200.205.230
2121,2615,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.49
2122,1269,,2,10.196.142.104,Informational,10.177.66.141
2123,1879,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.144.35
2124,2529,Scanner Enforcement Violation,1,200.75.192.252,High,52.29.162.94
2125,580,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.7
2126,274,Windows SMB Protection Violation,2,10.196.142.96,Critical,10.200.205.231
2127,349,Streaming Engine: Potential network configuration problem detected,2,58.97.133.130,Informational,10.197.208.50
2128,810,,2,10.195.208.32,Informational,10.200.205.23
2129,1389,Windows SMB Protection Violation,2,10.196.78.156,Critical,10.200.205.231
2130,2637,Scanner Enforcement Violation,1,200.75.192.252,High,144.68.255.165
2131,174,Streaming Engine: TCP anomaly detected,2,10.197.90.158,Informational,10.200.105.201
2132,986,,2,10.197.206.47,Informational,218.58.244.27
2133,1493,Windows SMB Protection Violation,2,10.197.90.224,Critical,10.200.205.231
2134,177,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.96.36
2135,3077,Web Server Enforcement Violation,1,200.75.192.250,Medium,29.101.174.31
2136,421,,2,10.196.144.130,Informational,10.177.66.66
2137,356,,2,10.196.224.19,Informational,10.177.110.55
2138,1298,,2,10.196.142.104,Informational,10.177.66.141
2139,1906,Windows SMB Protection Violation,2,10.200.44.60,Critical,10.200.205.230
2140,2957,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.76
2141,2294,NTP Enforcement Violation,1,200.75.192.252,High,191.216.32.134
2142,757,,2,10.196.222.97,Informational,29.44.170.89
2143,1735,Windows SMB Protection Violation,2,10.197.208.66,Critical,10.200.205.230
2144,226,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.80.19
2145,1670,Windows SMB Protection Violation,2,10.196.86.118,Critical,10.200.205.231
2146,1771,Windows SMB Protection Violation,2,10.196.78.122,Critical,10.200.205.231
2147,677,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.224.147
2148,2935,Scanner Enforcement Violation,1,200.75.192.252,High,68.210.103.172
2149,1355,,2,10.200.44.156,Informational,10.129.47.36
2150,1240,,2,192.168.143.206,Informational,29.214.145.66
2151,2311,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.88.18
2152,2669,Scanner Enforcement Violation,1,200.75.192.250,High,43.49.231.155
2153,2481,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.27
2154,832,,2,10.196.90.7,Informational,10.177.66.141
2155,389,,2,10.196.202.34,Informational,10.120.13.35
2156,3198,Streaming Engine: TCP anomaly detected,3,192.168.98.222,Informational,192.168.98.254
2157,779,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.208.116
2158,1587,Windows SMB Protection Violation,2,10.196.79.250,Critical,10.200.205.231
2159,2298,NTP Enforcement Violation,1,200.75.192.254,High,190.105.139.106
2160,2602,Scanner Enforcement Violation,1,200.75.192.254,High,204.100.175.108
2161,1017,,2,10.196.222.95,Informational,178.226.64.153
2162,670,,2,10.197.80.45,Informational,10.177.110.55
2163,2300,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.27
2164,2762,Scanner Enforcement Violation,1,200.75.192.250,High,43.49.231.189
2165,2192,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.88.18
2166,2383,Scanner Enforcement Violation,1,200.75.192.252,High,68.4.15.23
2167,1803,Windows SMB Protection Violation,2,10.196.90.16,Critical,10.200.205.230
2168,859,,2,10.196.224.114,Informational,178.226.64.153
2169,1501,Windows SMB Protection Violation,2,10.196.222.58,Critical,10.200.205.231
2170,1926,Windows SMB Protection Violation,2,10.200.251.125,Critical,10.200.205.230
2171,2438,NTP Enforcement Violation,1,200.75.192.254,High,129.206.109.148
2172,1894,Windows SMB Protection Violation,2,10.200.251.125,Critical,10.200.205.230
2173,1422,Windows SMB Protection Violation,2,10.196.224.7,Critical,10.200.205.230
2174,33,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.82
2175,1342,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.142.25
2176,1937,,5,40.234.134.91,Informational,10.0.11.62
2177,1277,,2,10.196.142.104,Informational,10.177.66.141
2178,2142,Application Servers Protection Violation,1,200.75.192.252,High,201.154.48.30
2179,1614,Windows SMB Protection Violation,2,10.196.80.11,Critical,10.200.205.231
2180,907,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.27
2181,313,Windows SMB Protection Violation,2,10.197.204.32,Critical,10.200.205.231
2182,1969,,5,29.3.13.114,Informational,10.0.11.102
2183,2253,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.218
2184,667,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.80.4
2185,2749,NTP Enforcement Violation,1,200.75.192.250,High,191.216.32.134
2186,2650,Scanner Enforcement Violation,1,200.75.192.250,High,153.135.64.123
2187,488,,2,10.197.78.70,Informational,14.12.214.234
2188,2336,Scanner Enforcement Violation,1,200.75.192.250,High,102.4.166.79
2189,242,Windows SMB Protection Violation,2,10.196.86.126,Critical,10.200.205.231
2190,1769,Windows SMB Protection Violation,2,10.196.74.32,Critical,10.200.205.230
2191,1266,,2,10.196.142.104,Informational,10.177.66.141
2192,1701,Windows SMB Protection Violation,2,10.196.142.17,Critical,10.200.205.230
2193,906,,2,10.200.251.2,Informational,60.210.244.131
2194,2551,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.46
2195,301,,2,10.200.43.127,Informational,60.209.112.17
2196,1516,Windows SMB Protection Violation,2,10.196.152.22,Critical,10.200.205.231
2197,340,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.88.43
2198,2517,Scanner Enforcement Violation,1,200.75.192.250,High,43.49.231.72
2199,1577,Windows SMB Protection Violation,2,10.196.88.63,Critical,10.200.205.231
2200,2910,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.76
2201,1929,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.48
2202,1169,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.86.8
2203,970,,2,10.196.20.3,Informational,58.22.180.243
2204,1890,Windows SMB Protection Violation,2,10.197.90.24,Critical,10.200.205.231
2205,1816,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.82.10
2206,1222,,2,10.196.142.104,Informational,10.177.66.141
2207,1447,Windows SMB Protection Violation,2,10.196.144.3,Critical,10.200.205.230
2208,874,,2,10.196.224.108,Informational,69.215.202.158
2209,2989,Scanner Enforcement Violation,1,200.75.192.250,High,57.75.130.176
2210,1399,,2,212.189.17.184,Informational,10.196.86.24
2211,1731,Windows SMB Protection Violation,2,10.196.96.31,Critical,10.200.205.231
2212,2767,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.49
2213,1992,,5,41.172.254.1,Informational,10.0.11.73
2214,3094,Web Server Enforcement Violation,1,200.75.192.250,Medium,41.161.55.221
2215,97,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.209
2216,474,,2,10.196.86.68,Informational,191.60.216.52
2217,479,,2,10.196.86.68,Informational,191.60.216.52
2218,2998,Web Server Enforcement Violation,1,200.75.192.252,Critical,121.20.240.38
2219,1233,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.206.114
2220,2865,Scanner Enforcement Violation,1,200.75.192.250,High,43.49.231.65
2221,627,,2,10.197.206.91,Informational,78.21.81.253
2222,1334,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.74.1
2223,2671,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.155
2224,3088,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.76
2225,3168,Scanner Enforcement Violation,1,200.75.192.254,High,131.212.217.214
2226,140,Windows SMB Protection Violation,2,10.197.204.30,Critical,10.200.205.230
2227,1709,Windows SMB Protection Violation,2,10.196.222.12,Critical,10.200.205.231
2228,265,Windows SMB Protection Violation,2,10.197.204.57,Critical,10.200.205.231
2229,3051,Scanner Enforcement Violation,1,200.75.192.250,High,201.154.222.8
2230,2168,Scanner Enforcement Violation,1,200.75.192.252,High,40.246.124.135
2231,442,,2,10.196.80.172,Informational,191.64.189.110
2232,1492,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.78.34
2233,509,,2,10.196.88.67,Informational,191.64.189.110
2234,1792,Windows SMB Protection Violation,2,10.196.74.14,Critical,10.200.205.231
2235,1763,Windows SMB Protection Violation,2,10.200.43.11,Critical,10.200.205.230
2236,1943,,5,10.0.11.7,Informational,10.0.12.81
2237,2612,NTP Enforcement Violation,1,200.75.192.252,High,57.68.137.17
2238,1141,,2,10.197.90.191,Informational,153.75.70.44
2239,3105,Scanner Enforcement Violation,1,200.75.192.252,High,153.135.64.143
2240,748,,2,10.196.78.62,Informational,153.75.70.44
2241,118,Windows SMB Protection Violation,2,10.196.222.27,Critical,10.200.205.231
2242,1589,Windows SMB Protection Violation,2,10.196.78.80,Critical,10.200.205.231
2243,1171,,2,10.200.44.156,Informational,10.129.48.44
2244,1916,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.88.8
2245,519,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.86.6
2246,2097,Web Server Enforcement Violation,1,200.75.192.252,Critical,53.90.92.121
2247,2367,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.88.61
2248,2552,NTP Enforcement Violation,1,200.75.192.250,High,191.244.25.164
2249,724,,2,192.168.188.80,Informational,191.33.223.100
2250,826,,2,10.200.52.115,Informational,29.44.170.89
2251,2263,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.49
2252,254,Windows SMB Protection Violation,2,10.196.223.245,Critical,10.200.205.231
2253,263,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.18.50
2254,63,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.48
2255,1063,,2,10.196.88.2,Informational,58.211.179.62
2256,2075,,5,10.0.0.16,Informational,10.0.11.16
2257,965,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.78.97
2258,143,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.130
2259,2786,Scanner Enforcement Violation,1,200.75.192.252,High,153.135.64.143
2260,2943,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.59
2261,2904,Scanner Enforcement Violation,1,200.75.192.250,High,102.4.166.79
2262,1981,,5,29.3.13.114,Informational,10.0.11.102
2263,2369,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.88.18
